Key Id,Tournament Id,tournament Name,Match Id,Match Name,Stage Name,Group Name,Group Stage,Knockout Stage,Replayed,Replay,Match Date,Match Time,Stadium Id,Stadium Name,City Name,Country Name,Home Team Id,Home Team Name,Home Team Code,Away Team Id,Away Team Name,Away Team Code,Score,Home Team Score,Away Team Score,Home Team Score Margin,Away Team Score Margin,Extra Time,Penalty Shootout,Score Penalties,Home Team Score Penalties,Away Team Score Penalties,Result,Home Team Win,Away Team Win,Draw,Winner
153,WC-1962,1962 FIFA World Cup,M-1962-17,Soviet Union v Uruguay,group stage,Group 1,1,0,0,0,06/06/1962,15:00,S-024,Estadio Carlos Dittborn,Arica,Chile,T-70,Soviet Union,SUN,T-81,Uruguay,URY,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,Brazil
154,WC-1962,1962 FIFA World Cup,M-1962-18,West Germany v Chile,group stage,Group 2,1,0,0,0,06/06/1962,15:00,S-026,Estadio Nacional,Santiago,Chile,T-83,West Germany,DEU,T-13,Chile,CHL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,Brazil
155,WC-1962,1962 FIFA World Cup,M-1962-19,Brazil v Spain,group stage,Group 3,1,0,0,0,06/06/1962,15:00,S-027,Estadio Sausalito,Viña del Mar,Chile,T-09,Brazil,BRA,T-71,Spain,ESP,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,Brazil
156,WC-1962,1962 FIFA World Cup,M-1962-20,Hungary v Argentina,group stage,Group 4,1,0,0,0,06/06/1962,15:00,S-025,Estadio El Teniente,Rancagua,Chile,T-34,Hungary,HUN,T-03,Argentina,ARG,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,Brazil
157,WC-1962,1962 FIFA World Cup,M-1962-21,Yugoslavia v Colombia,group stage,Group 1,1,0,0,0,06/07/1962,15:00,S-024,Estadio Carlos Dittborn,Arica,Chile,T-84,Yugoslavia,YUG,T-15,Colombia,COL,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,Brazil
158,WC-1962,1962 FIFA World Cup,M-1962-22,Italy v Switzerland,group stage,Group 2,1,0,0,0,06/07/1962,15:00,S-026,Estadio Nacional,Santiago,Chile,T-39,Italy,ITA,T-73,Switzerland,CHE,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,Brazil
159,WC-1962,1962 FIFA World Cup,M-1962-23,Mexico v Czechoslovakia,group stage,Group 3,1,0,0,0,06/07/1962,15:00,S-027,Estadio Sausalito,Viña del Mar,Chile,T-44,Mexico,MEX,T-20,Czechoslovakia,CSK,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,Brazil
160,WC-1962,1962 FIFA World Cup,M-1962-24,England v Bulgaria,group stage,Group 4,1,0,0,0,06/07/1962,15:00,S-025,Estadio El Teniente,Rancagua,Chile,T-27,England,ENG,T-10,Bulgaria,BGR,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,Brazil
161,WC-1962,1962 FIFA World Cup,M-1962-25,Brazil v England,quarter-finals,not applicable,0,1,0,0,06/10/1962,14:30,S-027,Estadio Sausalito,Viña del Mar,Chile,T-09,Brazil,BRA,T-27,England,ENG,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,Brazil
162,WC-1962,1962 FIFA World Cup,M-1962-26,Chile v Soviet Union,quarter-finals,not applicable,0,1,0,0,06/10/1962,14:30,S-024,Estadio Carlos Dittborn,Arica,Chile,T-13,Chile,CHL,T-70,Soviet Union,SUN,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,Brazil
163,WC-1962,1962 FIFA World Cup,M-1962-27,Czechoslovakia v Hungary,quarter-finals,not applicable,0,1,0,0,06/10/1962,14:30,S-025,Estadio El Teniente,Rancagua,Chile,T-20,Czechoslovakia,CSK,T-34,Hungary,HUN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,Brazil
164,WC-1962,1962 FIFA World Cup,M-1962-28,Yugoslavia v West Germany,quarter-finals,not applicable,0,1,0,0,06/10/1962,14:30,S-026,Estadio Nacional,Santiago,Chile,T-84,Yugoslavia,YUG,T-83,West Germany,DEU,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,Brazil
165,WC-1962,1962 FIFA World Cup,M-1962-29,Brazil v Chile,semi-finals,not applicable,0,1,0,0,6/13/1962,14:30,S-026,Estadio Nacional,Santiago,Chile,T-09,Brazil,BRA,T-13,Chile,CHL,4–2,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,Brazil
166,WC-1962,1962 FIFA World Cup,M-1962-30,Czechoslovakia v Yugoslavia,semi-finals,not applicable,0,1,0,0,6/13/1962,14:30,S-027,Estadio Sausalito,Viña del Mar,Chile,T-20,Czechoslovakia,CSK,T-84,Yugoslavia,YUG,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,Brazil
167,WC-1962,1962 FIFA World Cup,M-1962-31,Chile v Yugoslavia,third-place match,not applicable,0,1,0,0,6/16/1962,14:30,S-026,Estadio Nacional,Santiago,Chile,T-13,Chile,CHL,T-84,Yugoslavia,YUG,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,Brazil
168,WC-1962,1962 FIFA World Cup,M-1962-32,Brazil v Czechoslovakia,final,not applicable,0,1,0,0,6/17/1962,14:30,S-026,Estadio Nacional,Santiago,Chile,T-09,Brazil,BRA,T-20,Czechoslovakia,CSK,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,Brazil
169,WC-1966,1966 FIFA World Cup,M-1966-01,England v Uruguay,group stage,Group 1,1,0,0,0,07/11/1966,19:30,S-030,Wembley Stadium,London,England,T-27,England,ENG,T-81,Uruguay,URY,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,England
170,WC-1966,1966 FIFA World Cup,M-1966-02,West Germany v Switzerland,group stage,Group 2,1,0,0,0,07/12/1966,19:30,S-034,Hillsborough Stadium,Sheffield,England,T-83,West Germany,DEU,T-73,Switzerland,CHE,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,England
171,WC-1966,1966 FIFA World Cup,M-1966-03,Brazil v Bulgaria,group stage,Group 3,1,0,0,0,07/12/1966,19:30,S-029,Goodison Park,Liverpool,England,T-09,Brazil,BRA,T-10,Bulgaria,BGR,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,England
172,WC-1966,1966 FIFA World Cup,M-1966-04,Soviet Union v North Korea,group stage,Group 4,1,0,0,0,07/12/1966,19:30,S-033,Ayresome Park,Middlesbrough,England,T-70,Soviet Union,SUN,T-49,North Korea,PRK,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,England
173,WC-1966,1966 FIFA World Cup,M-1966-05,France v Mexico,group stage,Group 1,1,0,0,0,7/13/1966,19:30,S-030,Wembley Stadium,London,England,T-28,France,FRA,T-44,Mexico,MEX,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,England
174,WC-1966,1966 FIFA World Cup,M-1966-06,Argentina v Spain,group stage,Group 2,1,0,0,0,7/13/1966,19:30,S-028,Villa Park,Birmingham,England,T-03,Argentina,ARG,T-71,Spain,ESP,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,England
175,WC-1966,1966 FIFA World Cup,M-1966-07,Portugal v Hungary,group stage,Group 3,1,0,0,0,7/13/1966,19:30,S-032,Old Trafford,Manchester,England,T-56,Portugal,PRT,T-34,Hungary,HUN,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,England
176,WC-1966,1966 FIFA World Cup,M-1966-08,Italy v Chile,group stage,Group 4,1,0,0,0,7/13/1966,19:30,S-035,Roker Park,Sunderland,England,T-39,Italy,ITA,T-13,Chile,CHL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,England
177,WC-1966,1966 FIFA World Cup,M-1966-09,Uruguay v France,group stage,Group 1,1,0,0,0,7/15/1966,19:30,S-031,White City Stadium,London,England,T-81,Uruguay,URY,T-28,France,FRA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,England
178,WC-1966,1966 FIFA World Cup,M-1966-10,Spain v Switzerland,group stage,Group 2,1,0,0,0,7/15/1966,19:30,S-034,Hillsborough Stadium,Sheffield,England,T-71,Spain,ESP,T-73,Switzerland,CHE,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,England
179,WC-1966,1966 FIFA World Cup,M-1966-11,Hungary v Brazil,group stage,Group 3,1,0,0,0,7/15/1966,19:30,S-029,Goodison Park,Liverpool,England,T-34,Hungary,HUN,T-09,Brazil,BRA,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,England
180,WC-1966,1966 FIFA World Cup,M-1966-12,Chile v North Korea,group stage,Group 4,1,0,0,0,7/15/1966,19:30,S-033,Ayresome Park,Middlesbrough,England,T-13,Chile,CHL,T-49,North Korea,PRK,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,England
181,WC-1966,1966 FIFA World Cup,M-1966-13,Argentina v West Germany,group stage,Group 2,1,0,0,0,7/16/1966,15:00,S-028,Villa Park,Birmingham,England,T-03,Argentina,ARG,T-83,West Germany,DEU,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,England
182,WC-1966,1966 FIFA World Cup,M-1966-14,Portugal v Bulgaria,group stage,Group 3,1,0,0,0,7/16/1966,15:00,S-032,Old Trafford,Manchester,England,T-56,Portugal,PRT,T-10,Bulgaria,BGR,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,England
183,WC-1966,1966 FIFA World Cup,M-1966-15,Soviet Union v Italy,group stage,Group 4,1,0,0,0,7/16/1966,15:00,S-035,Roker Park,Sunderland,England,T-70,Soviet Union,SUN,T-39,Italy,ITA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,England
184,WC-1966,1966 FIFA World Cup,M-1966-16,England v Mexico,group stage,Group 1,1,0,0,0,7/16/1966,19:30,S-030,Wembley Stadium,London,England,T-27,England,ENG,T-44,Mexico,MEX,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,England
185,WC-1966,1966 FIFA World Cup,M-1966-17,Mexico v Uruguay,group stage,Group 1,1,0,0,0,7/19/1966,16:30,S-030,Wembley Stadium,London,England,T-44,Mexico,MEX,T-81,Uruguay,URY,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,England
186,WC-1966,1966 FIFA World Cup,M-1966-18,Argentina v Switzerland,group stage,Group 2,1,0,0,0,7/19/1966,19:30,S-034,Hillsborough Stadium,Sheffield,England,T-03,Argentina,ARG,T-73,Switzerland,CHE,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,England
187,WC-1966,1966 FIFA World Cup,M-1966-19,Portugal v Brazil,group stage,Group 3,1,0,0,0,7/19/1966,19:30,S-029,Goodison Park,Liverpool,England,T-56,Portugal,PRT,T-09,Brazil,BRA,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,England
